Code,P-V,CIC_CRIME_DESCRIPTION,CPE_CONTACT_DATE_YYMD,Month
SS2000981 -610,!-W,BURGLARY                           ,2020-04-14,4
SS2000982 -1310,W-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-04-19,4
SS2000982 -486,W-W,BATTERY-DOMESTIC                   ,2020-04-19,4
SS2000984 -815,!-W,THEFT OVER $500                    ,2020-04-11,4
SS2000986 -488,B-W,BATTERY-AGG DOMESTIC               ,2020-04-16,4
SS2000987 -625,!-B,BURGLARY RESIDENTIAL               ,2020-04-17,4
SS2000989 -1150,!-W,FRAUD-CREDIT CARD                  ,2020-04-19,4
SS2000989 -760,!-W,BURGLARY FROM MOTOR VEHICLE        ,2020-04-19,4
SS2000994 -1310,B-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-04-20,4
SS2000995 -1110,!-W,DECEPTIVE PRACTICES                ,2020-04-20,4
SS2000997 -625,!-W,BURGLARY RESIDENTIAL               ,2020-03-19,3
SS2000998 -1310,W-!,CRIMINAL DAMAGE TO PROPERTY        ,2020-04-18,4
SS2000999 -1110,!-W,DECEPTIVE PRACTICES                ,2020-04-19,4
SS2001003 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-04-21,4
SS2001005 -9435,!-B,DEATH INVESTIGATION                ,2020-04-20,4
SS2001008 -1310,H-!,CRIMINAL DAMAGE TO PROPERTY        ,2020-04-21,4
SS2001008 -1365,W-!,TRESPASS-RESIDENCE                 ,2020-04-21,4
SS2001010 -486,W-W,BATTERY-DOMESTIC                   ,2020-04-21,4
SS2001014 -5000,B-W,OTHER CRIMINAL OFFENSES            ,2020-04-22,4
SS2001014 -860,W-!,THEFT-RETAIL                       ,2020-04-22,4
SS2001014 -9435,!-W,DEATH INVESTIGATION                ,2020-04-22,4
SS2001016 -486,B-B,BATTERY-DOMESTIC                   ,2020-04-22,4
SS2001021 -486,W-W,BATTERY-DOMESTIC                   ,2020-04-22,4
SS2001024 -1110,!-W,DECEPTIVE PRACTICES                ,2020-04-10,4
SS2001026 -1137,!-W,THEFT-IDENTITY                     ,2020-04-22,4
SS2001027 -9435,!-W,DEATH INVESTIGATION                ,2020-04-22,4
SS2001029 -1120,W-W,FORGERY                            ,2020-03-15,3
SS2001030 -486,B-B,BATTERY-DOMESTIC                   ,2020-04-23,4
SS2001033 -1365,W-W,TRESPASS-RESIDENCE                 ,2020-04-19,4
SS2001034 -1310,B-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-04-23,4
SS2001035 -460,W-B,BATTERY                            ,2020-04-23,4
SS2001035 -510,W-B,ASSAULT-AGGRAVATED                 ,2020-04-23,4
SS2001037 -1110,!-W,DECEPTIVE PRACTICES                ,2020-04-22,4
SS2001038 -1110,!-W,DECEPTIVE PRACTICES                ,2020-04-15,4
SS2001040 -1310,W-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-04-24,4
SS2001041 -2825,W-W,HARASSMENT BY TELEPHONE            ,2020-04-24,4
SS2001043 -486,W-W,BATTERY-DOMESTIC                   ,2020-04-25,4
SS2001044 -625,!-B,BURGLARY RESIDENTIAL               ,2020-04-23,4
SS2001045 -1110,!-W,DECEPTIVE PRACTICES                ,2020-04-23,4
SS2001045 -1137,!-W,THEFT-IDENTITY                     ,2020-04-23,4
SS2001047 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-04-24,4
SS2001047 -610,!-W,BURGLARY                           ,2020-04-24,4
SS2001048 -1330,W-!,TRESPASS TO LAND/REAL PROPERTY     ,2020-04-24,4
SS2001048 -860,W-!,THEFT-RETAIL                       ,2020-04-24,4
SS2001054 -910,!-W,THEFT-MOTOR VEHICLE                ,2020-04-25,4
SS2001056 -910,W-W,THEFT-MOTOR VEHICLE                ,2020-04-26,4
SS2001058 -486,W-W,BATTERY-DOMESTIC                   ,2020-04-26,4
SS2001060 -1010,!-W,ARSON                              ,2020-04-26,4
SS2001071 -1310,B-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-04-28,4
SS2001075 -1137,!-W,THEFT-IDENTITY                     ,2020-04-17,4
SS2001076 -1310,W-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-04-28,4
SS2001079 -460,B-B,BATTERY                            ,2020-04-29,4
SS2001083 -486,W-W,BATTERY-DOMESTIC                   ,2020-04-30,4
SS2001084 -486,W-W,BATTERY-DOMESTIC                   ,2020-04-30,4
SS2001086 -485,W-W,BATTERY-AGG-CHILD                  ,2020-04-29,4
SS2001087 -1710,W-W,ENDANG LIFE/HEALTH OF CHILD        ,2020-04-30,4
SS2001087 -486,W-W,BATTERY-DOMESTIC                   ,2020-04-30,4
SS2001088 -910,!-B,THEFT-MOTOR VEHICLE                ,2020-04-30,4
SS2001092 -260,W-W,SEXUAL-ASSAULT-CRIMINAL            ,2020-04-07,4
SS2001092 -2825,W-W,HARASSMENT BY TELEPHONE            ,2020-04-07,4
SS2001092 -2826,W-W,HARASSMENT BY ELECTRONIC COMMUNICAT,2020-04-07,4
SS2001097 -260,H-W,SEXUAL-ASSAULT-CRIMINAL            ,2020-04-24,4
SS2001100 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-01,5
SS2001101 -1310,W-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-02,5
SS2001101 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-02,5
SS2001104 -1410,W-!,UNLAWFUL USE OF WEAPONS            ,2020-05-02,5
SS2001104 -488,W-W,BATTERY-AGG DOMESTIC               ,2020-05-02,5
SS2001104 -510,W-W,ASSAULT-AGGRAVATED                 ,2020-05-02,5
SS2001106 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-03,5
SS2001110 -410,B-!,BATTERY-AGGRAVATED                 ,2020-05-03,5
SS2001114 -2447,W-!,LEAVING SCENE PROPERTY DAMAGE      ,2020-05-03,5
SS2001114 -6622,W-!,LEAVING THE SCENE OF AN ACCIDENT   ,2020-05-03,5
SS2001115 -1110,!-B,DECEPTIVE PRACTICES                ,2020-04-09,4
SS2001116 -486,B-B,BATTERY-DOMESTIC                   ,2020-05-04,5
SS2001122 -1310,W-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-03,5
SS2001122 -610,W-W,BURGLARY                           ,2020-05-03,5
SS2001126 -1310,!-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-05,5
SS2001127 -486,B-B,BATTERY-DOMESTIC                   ,2020-05-05,5
SS2001130 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-04-05,4
SS2001131 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-05,5
SS2001133 -1310,W-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-05,5
SS2001133 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-05,5
SS2001136 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-05,5
SS2001137 -1110,!-W,DECEPTIVE PRACTICES                ,2020-05-06,5
SS2001139 -625,!-W,BURGLARY RESIDENTIAL               ,2020-05-02,5
SS2001143 -4505,W-!,SEX OFFENDER-FAIL TO REGISTER      ,2020-05-06,5
SS2001146 -610,W-W,BURGLARY                           ,2020-04-25,4
SS2001149 -1137,!-W,THEFT-IDENTITY                     ,2020-04-20,4
SS2001150 -486,B-W,BATTERY-DOMESTIC                   ,2020-05-07,5
SS2001151 -1330,W-W,TRESPASS TO LAND/REAL PROPERTY     ,2020-05-07,5
SS2001155 -1310,W-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-07,5
SS2001164 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-08,5
SS2001165 -410,W-W,BATTERY-AGGRAVATED                 ,2020-05-09,5
SS2001165 -510,W-W,ASSAULT-AGGRAVATED                 ,2020-05-09,5
SS2001166 -460,W-W,BATTERY                            ,2020-05-09,5
SS2001166 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-09,5
SS2001170 -460,W-W,BATTERY                            ,2020-05-09,5
SS2001170 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-09,5
SS2001173 -9435,!-W,DEATH INVESTIGATION                ,2020-05-09,5
SS2001177 -1340,W-!,CRIMINAL DAMAGE GOVT SUPPORT PROP  ,2020-05-11,5
SS2001179 -625,!-W,BURGLARY RESIDENTIAL               ,2020-04-30,4
SS2001180 -625,!-B,BURGLARY RESIDENTIAL               ,2020-05-04,5
SS2001181 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-11,5
SS2001183 -9435,!-B,DEATH INVESTIGATION                ,2020-05-11,5
SS2001185 -2826,W-W,HARASSMENT BY ELECTRONIC COMMUNICAT,2020-05-12,5
SS2001187 -2447,!-W,LEAVING SCENE PROPERTY DAMAGE      ,2020-05-12,5
SS2001188 -1582,W-!,PORNOGRAPHY-CHILD                  ,2020-04-02,4
SS2001192 -815,!-W,THEFT OVER $500                    ,2020-05-10,5
SS2001195 -510,W-W,ASSAULT-AGGRAVATED                 ,2020-05-10,5
SS2001200 -1137,!-W,THEFT-IDENTITY                     ,2020-05-13,5
SS2001202 -1330,W-W,TRESPASS TO LAND/REAL PROPERTY     ,2020-05-13,5
SS2001211 -1120,W-!,FORGERY                            ,2020-05-14,5
SS2001213 -1120,W-!,FORGERY                            ,2020-05-14,5
SS2001218 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-14,5
SS2001222 -625,!-W,BURGLARY RESIDENTIAL               ,2020-05-15,5
SS2001223 -1360,W-W,TRESPASS-VEHICLE                   ,2020-05-15,5
SS2001224 -486,H-H,BATTERY-DOMESTIC                   ,2020-05-15,5
SS2001232 -486,H-H,BATTERY-DOMESTIC                   ,2020-05-16,5
SS2001235 -488,H-H,BATTERY-AGG DOMESTIC               ,2020-05-16,5
SS2001236 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-16,5
SS2001237 -610,!-W,BURGLARY                           ,2020-05-16,5
SS2001239 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-17,5
SS2001241 -910,B-!,THEFT-MOTOR VEHICLE                ,2020-05-14,5
SS2001242 -1582,B-B,PORNOGRAPHY-CHILD                  ,2020-05-17,5
SS2001242 -1583,B-B,REVENGE PORNOGRAPHY                ,2020-05-17,5
SS2001243 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-17,5
SS2001246 -9435,!-W,DEATH INVESTIGATION                ,2020-05-16,5
SS2001247 -815,!-W,THEFT OVER $500                    ,2020-04-16,4
SS2001249 -1310,W-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-17,5
SS2001250 -1310,B-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-18,5
SS2001255 -6623,B-B,CHILD RESTRAINT VIOLATIONS         ,2020-05-18,5
SS2001259 -1137,!-W,THEFT-IDENTITY                     ,2020-05-10,5
SS2001265 -260,W-W,SEXUAL-ASSAULT-CRIMINAL            ,2020-04-02,4
SS2001268 -3100,B-!,MOB ACTION                         ,2020-05-20,5
SS2001270 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-21,5
SS2001271 -9435,!-W,DEATH INVESTIGATION                ,2020-02-21,2
SS2001274 -1110,!-W,DECEPTIVE PRACTICES                ,2020-05-12,5
SS2001274 -1120,!-W,FORGERY                            ,2020-05-12,5
SS2001279 -1310,H-H,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-22,5
SS2001279 -486,H-H,BATTERY-DOMESTIC                   ,2020-05-22,5
SS2001281 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-22,5
SS2001282 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-22,5
SS2001283 -1310,!-H,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-22,5
SS2001287 -1110,!-W,DECEPTIVE PRACTICES                ,2020-05-10,5
SS2001293 -610,!-W,BURGLARY                           ,2020-05-21,5
SS2001299 -485,B-B,BATTERY-AGG-CHILD                  ,2020-05-22,5
SS2001300 -6623,B-!,CHILD RESTRAINT VIOLATIONS         ,2020-05-23,5
SS2001306 -1310,!-H,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-24,5
SS2001308 -486,B-B,BATTERY-DOMESTIC                   ,2020-05-24,5
SS2001310 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-24,5
SS2001312 -2820,!-W,TELEPHONE THREAT                   ,2020-05-24,5
SS2001314 -1310,B-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-25,5
SS2001314 -486,B-B,BATTERY-DOMESTIC                   ,2020-05-25,5
SS2001315 -1310,W-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-25,5
SS2001315 -2447,W-!,LEAVING SCENE PROPERTY DAMAGE      ,2020-05-25,5
SS2001315 -910,W-W,THEFT-MOTOR VEHICLE                ,2020-05-25,5
SS2001318 -486,B-B,BATTERY-DOMESTIC                   ,2020-05-25,5
SS2001320 -488,B-W,BATTERY-AGG DOMESTIC               ,2020-05-25,5
SS2001324 -610,!-W,BURGLARY                           ,2020-04-15,4
SS2001329 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-26,5
SS2001331 -1310,W-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-26,5
SS2001332 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-25,5
SS2001335 -1410,W-W,UNLAWFUL USE OF WEAPONS            ,2020-05-27,5
SS2001335 -3200,W-W,ARMED VIOLENCE                     ,2020-05-27,5
SS2001335 -510,W-W,ASSAULT-AGGRAVATED                 ,2020-05-27,5
SS2001337 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-23,5
SS2001342 -1310,W-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-25,5
SS2001346 -860,W-!,THEFT-RETAIL                       ,2020-05-27,5
SS2001352 -486,B-B,BATTERY-DOMESTIC                   ,2020-05-29,5
SS2001353 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-28,5
SS2001354 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-29,5
SS2001362 -610,!-W,BURGLARY                           ,2020-05-29,5
SS2001364 -9435,!-W,DEATH INVESTIGATION                ,2020-05-30,5
SS2001367 -1411,W-!,AGGR UNLAWFUL USE OF WEAPON        ,2020-05-31,5
SS2001376 -410,B-B,BATTERY-AGGRAVATED                 ,2020-05-31,5
SS2001377 -1310,H-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-31,5
SS2001380 -486,B-B,BATTERY-DOMESTIC                   ,2020-05-31,5
SS2001381 -486,!-B,BATTERY-DOMESTIC                   ,2020-06-01,6
SS2001383 -1310,!-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-01,6
SS2001394 -1310,!-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-01,6
SS2001394 -625,!-B,BURGLARY RESIDENTIAL               ,2020-06-01,6
SS2001395 -1110,!-W,DECEPTIVE PRACTICES                ,2020-05-15,5
SS2001400 -9995,B-!,SEX OFFENDER-ADDRESS VERIFICATION  ,2020-06-02,6
SS2001402 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-03,6
SS2001403 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-03,6
SS2001408 -1310,W-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-03,6
SS2001411 -910,!-B,THEFT-MOTOR VEHICLE                ,2020-06-03,6
SS2001414 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-03,6
SS2001416 -486,B-W,BATTERY-DOMESTIC                   ,2020-06-04,6
SS2001426 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-04,6
SS2001427 -1150,B-B,FRAUD-CREDIT CARD                  ,2020-06-04,6
SS2001429 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-03,6
SS2001435 -486,W-W,BATTERY-DOMESTIC                   ,2020-05-31,5
SS2001439 -2447,W-!,LEAVING SCENE PROPERTY DAMAGE      ,2020-06-06,6
SS2001440 -486,W-B,BATTERY-DOMESTIC                   ,2020-06-06,6
SS2001441 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-06,6
SS2001443 -410,W-W,BATTERY-AGGRAVATED                 ,2020-06-06,6
SS2001445 -1310,B-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-06,6
SS2001445 -460,B-W,BATTERY                            ,2020-06-06,6
SS2001446 -486,W-H,BATTERY-DOMESTIC                   ,2020-06-07,6
SS2001451 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-07,6
SS2001452 -1310,B-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-08,6
SS2001458 -910,!-W,THEFT-MOTOR VEHICLE                ,2020-05-17,5
SS2001461 -2826,W-W,HARASSMENT BY ELECTRONIC COMMUNICAT,2020-06-09,6
SS2001466 -9435,!-W,DEATH INVESTIGATION                ,2020-06-10,6
SS2001469 -610,!-W,BURGLARY                           ,2020-01-01,1
SS2001473 -1415,B-!,AGG DISCHARGE OF FIREARM           ,2020-06-11,6
SS2001475 -4505,W-!,SEX OFFENDER-FAIL TO REGISTER      ,2020-06-11,6
SS2001476 -1120,B-!,FORGERY                            ,2020-06-08,6
SS2001479 -1710,W-W,ENDANG LIFE/HEALTH OF CHILD        ,2020-06-11,6
SS2001479 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-11,6
SS2001482 -1310,W-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-11,6
SS2001482 -4310,W-!,BURGLARY TOOLS-POSSESSION          ,2020-06-11,6
SS2001482 -610,W-A,BURGLARY                           ,2020-06-11,6
SS2001483 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-12,6
SS2001493 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-12,6
SS2001495 -1110,!-W,DECEPTIVE PRACTICES                ,2020-06-11,6
SS2001496 -625,!-W,BURGLARY RESIDENTIAL               ,2020-06-07,6
SS2001499 -1110,!-W,DECEPTIVE PRACTICES                ,2020-05-24,5
SS2001499 -1137,!-W,THEFT-IDENTITY                     ,2020-05-24,5
SS2001505 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-14,6
SS2001511 -1310,W-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-13,6
SS2001513 -815,!-W,THEFT OVER $500                    ,2020-06-15,6
SS2001515 -1110,!-W,DECEPTIVE PRACTICES                ,2020-06-07,6
SS2001518 -486,!-W,BATTERY-DOMESTIC                   ,2020-06-16,6
SS2001519 -4505,W-!,SEX OFFENDER-FAIL TO REGISTER      ,2020-06-16,6
SS2001523 -1130,!-W,FRAUD-DECEPTION                    ,2020-06-09,6
SS2001524 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-12,6
SS2001525 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-16,6
SS2001526 -2825,W-W,HARASSMENT BY TELEPHONE            ,2020-06-16,6
SS2001529 -1110,!-B,DECEPTIVE PRACTICES                ,2020-06-10,6
SS2001531 -486,H-H,BATTERY-DOMESTIC                   ,2020-06-16,6
SS2001533 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-16,6
SS2001536 -625,!-W,BURGLARY RESIDENTIAL               ,2020-06-12,6
SS2001539 -1120,B-B,FORGERY                            ,2020-06-06,6
SS2001548 -460,W-W,BATTERY                            ,2020-06-18,6
SS2001552 -1310,!-H,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-18,6
SS2001556 -625,!-B,BURGLARY RESIDENTIAL               ,2020-06-18,6
SS2001564 -486,!-W,BATTERY-DOMESTIC                   ,2020-06-19,6
SS2001565 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-19,6
SS2001574 -860,B-!,THEFT-RETAIL                       ,2020-06-20,6
SS2001575 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-20,6
SS2001576 -410,B-B,BATTERY-AGGRAVATED                 ,2020-06-20,6
SS2001578 -1411,B-W,AGGR UNLAWFUL USE OF WEAPON        ,2020-06-21,6
SS2001578 -1477,B-B,RECKLESS DISCHARGE OF A FIREARM    ,2020-06-21,6
SS2001580 -560,W-B,ASSAULT                            ,2020-06-21,6
SS2001581 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-21,6
SS2001582 -260,!-W,SEXUAL-ASSAULT-CRIMINAL            ,2020-06-20,6
SS2001588 -1310,B-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-22,6
SS2001588 -486,B-W,BATTERY-DOMESTIC                   ,2020-06-22,6
SS2001590 -760,W-W,BURGLARY FROM MOTOR VEHICLE        ,2020-06-22,6
SS2001595 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-22,6
SS2001599 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-22,6
SS2001603 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-23,6
SS2001605 -4505,W-!,SEX OFFENDER-FAIL TO REGISTER      ,2020-06-18,6
SS2001606 -4505,W-!,SEX OFFENDER-FAIL TO REGISTER      ,2020-06-18,6
SS2001613 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-24,6
SS2001613 -625,!-W,BURGLARY RESIDENTIAL               ,2020-06-24,6
SS2001615 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-23,6
SS2001617 -1110,W-!,DECEPTIVE PRACTICES                ,2020-06-18,6
SS2001617 -1120,W-!,FORGERY                            ,2020-06-18,6
SS2001619 -460,W-W,BATTERY                            ,2020-06-24,6
SS2001622 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-24,6
SS2001623 -1310,!-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-24,6
SS2001631 -9435,!-W,DEATH INVESTIGATION                ,2020-06-25,6
SS2001635 -9119,W-W,OTHER INVESTIGATION QUASI-CRIMINAL ,2020-06-26,6
SS2001637 -2826,W-W,HARASSMENT BY ELECTRONIC COMMUNICAT,2020-06-26,6
SS2001642 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-27,6
SS2001647 -260,W-W,SEXUAL-ASSAULT-CRIMINAL            ,2020-06-23,6
SS2001649 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-27,6
SS2001653 -1310,B-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-27,6
SS2001657 -860,W-!,THEFT-RETAIL                       ,2020-05-13,5
SS2001658 -1110,!-W,DECEPTIVE PRACTICES                ,2020-06-28,6
SS2001659 -1150,!-W,FRAUD-CREDIT CARD                  ,2020-06-27,6
SS2001661 -760,!-W,BURGLARY FROM MOTOR VEHICLE        ,2020-06-29,6
SS2001662 -260,!-W,SEXUAL-ASSAULT-CRIMINAL            ,2020-06-27,6
SS2001663 -460,W-W,BATTERY                            ,2020-06-29,6
SS2001664 -2447,W-!,LEAVING SCENE PROPERTY DAMAGE      ,2020-06-29,6
SS2001666 -3972,B-W,THREATEN PUBLIC OFFICIAL OR HS PROV,2020-06-30,6
SS2001667 -560,W-W,ASSAULT                            ,2020-06-30,6
SS2001668 -760,B-B,BURGLARY FROM MOTOR VEHICLE        ,2020-06-29,6
SS2001671 -1110,!-W,DECEPTIVE PRACTICES                ,2020-06-26,6
SS2001672 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-30,6
SS2001674 -610,!-W,BURGLARY                           ,2020-06-04,6
SS2001676 -460,W-W,BATTERY                            ,2020-06-30,6
SS2001680 -1137,!-W,THEFT-IDENTITY                     ,2020-07-01,7
SS2001682 -486,W-W,BATTERY-DOMESTIC                   ,2020-07-01,7
SS2001684 -1330,W-W,TRESPASS TO LAND/REAL PROPERTY     ,2020-06-30,6
SS2001686 -460,H-W,BATTERY                            ,2020-07-01,7
SS2001686 -650,H-W,HOME INVASION                      ,2020-07-01,7
SS2001687 -486,W-W,BATTERY-DOMESTIC                   ,2020-07-01,7
SS2001692 -460,!-W,BATTERY                            ,2020-07-02,7
SS2001699 -2826,W-W,HARASSMENT BY ELECTRONIC COMMUNICAT,2020-07-03,7
SS2001701 -1330,W-!,TRESPASS TO LAND/REAL PROPERTY     ,2020-07-03,7
SS2001701 -860,W-!,THEFT-RETAIL                       ,2020-07-03,7
SS2001706 -1310,W-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-29,6
SS2001707 -460,W-B,BATTERY                            ,2020-07-03,7
SS2001707 -486,W-W,BATTERY-DOMESTIC                   ,2020-07-03,7
SS2001708 -1010,!-W,ARSON                              ,2020-07-03,7
SS2001711 -6622,H-!,LEAVING THE SCENE OF AN ACCIDENT   ,2020-07-03,7
SS2001713 -486,W-W,BATTERY-DOMESTIC                   ,2020-07-04,7
SS2001718 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-07-03,7
SS2001719 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-07-04,7
SS2001719 -760,!-W,BURGLARY FROM MOTOR VEHICLE        ,2020-07-04,7
SS2001724 -460,W-W,BATTERY                            ,2020-07-04,7
SS2001724 -486,W-W,BATTERY-DOMESTIC                   ,2020-07-04,7
SS2001726 -486,W-W,BATTERY-DOMESTIC                   ,2020-07-04,7
